Call_Id,Call_Arrival_Time,Skill_ID,Agent_ID,Agent,Date,Time,Answered_YN,Answered_Time,Call_Departure_Time,Resolved,Speed_of_Answer_Seconds,AvgTalkDuration,Satisfaction_Rating
ID00745,1/3/2024 17:25,New_Accounts,Agent_B,B,1/3/2024,17:25:36,Y,1/3/2024 17:25,1/3/2024 17:27,Y,6,2:13,4
ID00746,1/6/2024 15:52,Technical_Support,Agent_B,B,1/6/2024,15:52:57,Y,1/6/2024 15:53,1/6/2024 15:58,Y,5,5:00,2
ID00747,01/24/2024 17:24,Sales,Agent_F,F,01/24/2024,17:24:05,Y,01/24/2024 17:25,01/24/2024 17:26,N,76,1:00,3
ID00748,01/14/2024 09:55,Technical_Support,Agent_B,B,01/14/2024,9:55:49,Y,01/14/2024 09:55,01/14/2024 09:59,Y,9,3:48,3
ID00749,1/2/2024 12:33,New_Accounts,Agent_D,D,1/2/2024,12:33:02,Y,1/2/2024 12:33,1/2/2024 12:42,Y,13,8:58,4
ID00750,1/5/2024 8:43,Technical_Support,Agent_H,H,1/5/2024,8:43:46,Y,1/5/2024 8:43,1/5/2024 8:46,Y,3,2:39,3
ID00751,1/3/2024 11:27,New_Accounts,Agent_C,C,1/3/2024,11:27:18,Y,1/3/2024 11:27,1/3/2024 11:29,Y,17,2:07,3
ID00752,01/19/2024 08:35,Technical_Support,Agent_H,H,01/19/2024,8:35:25,Y,01/19/2024 08:35,01/19/2024 08:39,Y,15,3:43,2
ID00753,1/5/2024 10:30,Customer_Service,Agent_F,F,1/5/2024,10:30:35,Y,1/5/2024 10:31,1/5/2024 10:34,Y,31,2:58,3
ID00754,01/20/2024 16:15,Retention,Agent_H,H,01/20/2024,16:15:15,Y,01/20/2024 16:15,01/20/2024 16:17,N,11,1:50,3
ID00755,1/3/2024 9:42,Customer_Service,Agent_D,D,1/3/2024,9:42:26,Y,1/3/2024 9:42,1/3/2024 9:43,Y,24,0:39,3
ID00756,01/21/2024 08:49,Sales,Agent_E,E,01/21/2024,8:49:19,Y,01/21/2024 08:49,01/21/2024 08:50,N,19,0:53,3
ID00757,01/15/2024 17:09,Customer_Service,Agent_C,C,01/15/2024,17:09:28,Y,01/15/2024 17:10,01/15/2024 17:15,Y,40,5:06,3
ID00758,01/25/2024 09:07,Technical_Support,Agent_C,C,01/25/2024,9:07:47,N,,,N,,,
ID00759,01/27/2024 12:00,New_Accounts,Agent_A,A,01/27/2024,12:00:21,Y,01/27/2024 12:00,01/27/2024 12:02,Y,33,1:22,4
ID00760,1/11/2024 11:47,Sales,Agent_E,E,1/11/2024,11:47:34,Y,1/11/2024 11:47,1/11/2024 11:50,Y,21,2:18,4
ID00761,1/5/2024 8:24,Customer_Service,Agent_A,A,1/5/2024,8:24:37,Y,1/5/2024 8:24,1/5/2024 8:26,Y,16,1:35,4
ID00762,1/7/2024 17:17,Customer_Service,Agent_A,A,1/7/2024,17:17:03,Y,1/7/2024 17:17,1/7/2024 17:20,Y,17,2:51,3
ID00763,01/22/2024 13:55,New_Accounts,Agent_G,G,01/22/2024,13:55:06,Y,01/22/2024 13:55,01/22/2024 13:56,Y,28,1:21,3
ID00764,01/23/2024 09:57,New_Accounts,Agent_A,A,01/23/2024,9:57:20,Y,01/23/2024 09:57,01/23/2024 10:00,Y,4,3:16,4
ID00765,01/15/2024 16:59,New_Accounts,Agent_D,D,01/15/2024,16:59:45,N,,,N,,,
ID00766,1/10/2024 13:31,Customer_Service,Agent_A,A,1/10/2024,13:31:25,Y,1/10/2024 13:31,1/10/2024 13:33,Y,7,1:31,3
ID00767,01/21/2024 12:15,Retention,Agent_B,B,01/21/2024,12:15:32,Y,01/21/2024 12:16,01/21/2024 12:17,N,40,1:41,3
ID00768,01/29/2024 08:35,Sales,Agent_E,E,01/29/2024,8:35:17,N,,,N,,,
ID00769,01/22/2024 10:05,Technical_Support,Agent_C,C,01/22/2024,10:05:46,Y,01/22/2024 10:05,01/22/2024 10:07,Y,5,1:32,2
ID00770,01/14/2024 12:58,Billing,Agent_D,D,01/14/2024,12:58:38,Y,01/14/2024 12:59,01/14/2024 13:01,Y,28,2:01,3
ID00771,01/18/2024 11:55,Retention,Agent_E,E,01/18/2024,11:55:08,Y,01/18/2024 11:55,01/18/2024 11:57,N,8,2:40,3
ID00772,01/25/2024 10:41,Technical_Support,Agent_C,C,01/25/2024,10:41:59,Y,01/25/2024 10:42,01/25/2024 10:43,Y,12,1:38,3
ID00773,01/31/2024 09:11,Billing,Agent_C,C,01/31/2024,9:11:20,Y,01/31/2024 09:11,01/31/2024 09:13,Y,5,2:26,3
ID00774,01/29/2024 14:26,Sales,Agent_E,E,01/29/2024,14:26:19,Y,01/29/2024 14:26,01/29/2024 14:31,Y,33,4:21,3
ID00775,1/5/2024 10:01,Sales,Agent_E,E,1/5/2024,10:01:48,Y,1/5/2024 10:02,1/5/2024 10:07,Y,17,5:07,3
ID00776,01/20/2024 11:14,Sales,Agent_A,A,01/20/2024,11:14:43,Y,01/20/2024 11:15,01/20/2024 11:20,Y,19,5:13,4
ID00777,01/17/2024 17:30,Technical_Support,Agent_C,C,01/17/2024,17:30:45,N,,,N,,,
ID00778,01/16/2024 15:08,Billing,Agent_C,C,01/16/2024,15:08:10,Y,01/16/2024 15:08,01/16/2024 15:10,N,20,1:48,3
ID00779,01/30/2024 12:26,New_Accounts,Agent_D,D,01/30/2024,12:26:14,Y,01/30/2024 12:26,01/30/2024 12:32,Y,6,5:41,3
ID00780,01/30/2024 15:55,Billing,Agent_F,F,01/30/2024,15:55:39,N,,,N,,,
ID00781,01/29/2024 11:27,Sales,Agent_G,G,01/29/2024,11:27:25,Y,01/29/2024 11:27,01/29/2024 11:32,Y,7,4:48,4
ID00782,01/31/2024 17:38,Customer_Service,Agent_A,A,01/31/2024,17:38:34,Y,01/31/2024 17:38,01/31/2024 17:42,Y,14,3:12,3
ID00783,01/27/2024 08:56,Customer_Service,Agent_F,F,01/27/2024,8:56:15,N,,,N,,,
ID00784,1/2/2024 16:24,Customer_Service,Agent_A,A,1/2/2024,16:24:33,Y,1/2/2024 16:24,1/2/2024 16:29,Y,17,4:31,3
ID00785,01/29/2024 12:49,Retention,Agent_E,E,01/29/2024,12:49:52,Y,01/29/2024 12:50,01/29/2024 12:53,Y,16,3:01,3
ID00786,1/2/2024 16:57,Customer_Service,Agent_F,F,1/2/2024,16:57:09,Y,1/2/2024 16:57,1/2/2024 16:59,Y,42,2:05,3
ID00787,1/6/2024 17:57,Technical_Support,Agent_H,H,1/6/2024,17:57:44,Y,1/6/2024 17:58,1/6/2024 18:01,Y,53,2:48,3
ID00788,1/6/2024 15:37,Technical_Support,Agent_D,D,1/6/2024,15:37:57,N,,,N,,,
ID00789,1/3/2024 12:20,Retention,Agent_E,E,1/3/2024,12:20:44,Y,1/3/2024 12:21,1/3/2024 12:23,Y,29,2:28,3
ID00790,1/4/2024 15:40,Customer_Service,Agent_F,F,1/4/2024,15:40:23,Y,1/4/2024 15:40,1/4/2024 15:42,N,4,1:39,3
ID00791,01/20/2024 10:24,Sales,Agent_B,B,01/20/2024,10:24:35,N,,,N,,,
ID00792,01/19/2024 10:10,New_Accounts,Agent_A,A,01/19/2024,10:10:55,Y,01/19/2024 10:11,01/19/2024 10:15,Y,15,4:04,3
ID00793,01/25/2024 15:18,Technical_Support,Agent_C,C,01/25/2024,15:18:40,N,,,N,,,
ID00794,1/1/2024 17:48,New_Accounts,Agent_G,G,1/1/2024,17:48:16,N,,,N,,,
ID00795,01/18/2024 08:38,Sales,Agent_B,B,01/18/2024,8:38:56,Y,01/18/2024 08:38,01/18/2024 08:41,Y,3,2:29,3
ID00796,01/14/2024 15:05,Customer_Service,Agent_C,C,01/14/2024,15:05:38,N,,,N,,,
ID00797,1/9/2024 17:40,Technical_Support,Agent_D,D,1/9/2024,17:40:35,Y,1/9/2024 17:40,1/9/2024 17:48,Y,18,7:35,3
ID00798,01/21/2024 13:02,Technical_Support,Agent_E,E,01/21/2024,13:02:09,Y,01/21/2024 13:02,01/21/2024 13:03,Y,16,1:32,3
ID00799,1/4/2024 14:11,Retention,Agent_E,E,1/4/2024,14:11:10,N,,,N,,,
ID00800,01/24/2024 17:23,Billing,Agent_F,F,01/24/2024,17:23:59,Y,01/24/2024 17:24,01/24/2024 17:26,N,20,1:50,2
ID00801,01/27/2024 09:48,Billing,Agent_B,B,01/27/2024,9:48:27,Y,01/27/2024 09:48,01/27/2024 09:49,Y,10,1:16,3
ID00802,01/23/2024 12:21,Sales,Agent_B,B,01/23/2024,12:21:33,Y,01/23/2024 12:21,01/23/2024 12:22,Y,19,1:02,3
ID00803,1/4/2024 17:46,Retention,Agent_B,B,1/4/2024,17:46:40,Y,1/4/2024 17:46,1/4/2024 17:48,Y,13,1:39,3
ID00804,01/30/2024 12:27,Sales,Agent_E,E,01/30/2024,12:27:38,Y,01/30/2024 12:27,01/30/2024 12:29,N,6,1:17,3
ID00805,1/12/2024 10:39,New_Accounts,Agent_G,G,1/12/2024,10:39:36,Y,1/12/2024 10:39,1/12/2024 10:43,Y,20,3:32,3
ID00806,01/20/2024 11:45,Sales,Agent_A,A,01/20/2024,11:45:18,Y,01/20/2024 11:45,01/20/2024 11:48,Y,14,3:02,4
ID00807,01/26/2024 09:47,Retention,Agent_H,H,01/26/2024,9:47:54,Y,01/26/2024 09:48,01/26/2024 09:49,Y,17,1:45,3
ID00808,01/18/2024 11:00,Customer_Service,Agent_D,D,01/18/2024,11:00:40,Y,01/18/2024 11:01,01/18/2024 11:01,Y,31,0:30,3
ID00809,1/10/2024 16:35,Technical_Support,Agent_B,B,1/10/2024,16:35:20,Y,1/10/2024 16:35,1/10/2024 16:39,Y,7,4:10,3
ID00810,01/24/2024 17:39,Technical_Support,Agent_D,D,01/24/2024,17:39:01,Y,01/24/2024 17:39,01/24/2024 17:40,Y,13,1:37,2
ID00811,01/22/2024 15:58,Sales,Agent_C,C,01/22/2024,15:58:30,Y,01/22/2024 15:58,01/22/2024 16:02,Y,22,3:41,3
ID00812,01/29/2024 16:57,Billing,Agent_H,H,01/29/2024,16:57:21,N,,,N,,,
ID00813,1/2/2024 16:19,Sales,Agent_F,F,1/2/2024,16:19:36,Y,1/2/2024 16:19,1/2/2024 16:22,Y,16,2:58,3
ID00814,01/19/2024 13:51,Sales,Agent_F,F,01/19/2024,13:51:58,Y,01/19/2024 13:52,01/19/2024 13:57,Y,23,5:05,3
ID00815,01/27/2024 08:21,Customer_Service,Agent_C,C,01/27/2024,8:21:24,Y,01/27/2024 08:21,01/27/2024 08:22,Y,33,0:57,3
ID00816,01/20/2024 09:55,Customer_Service,Agent_F,F,01/20/2024,9:55:50,Y,01/20/2024 09:56,01/20/2024 09:57,Y,22,1:47,3
ID00817,1/3/2024 15:56,New_Accounts,Agent_E,E,1/3/2024,15:56:15,Y,1/3/2024 15:57,1/3/2024 16:01,Y,47,4:15,3
ID00818,1/4/2024 13:50,Billing,Agent_B,B,1/4/2024,13:50:02,Y,1/4/2024 13:50,1/4/2024 13:55,Y,4,5:23,3
ID00819,01/16/2024 16:09,New_Accounts,Agent_G,G,01/16/2024,16:09:12,Y,01/16/2024 16:09,01/16/2024 16:11,Y,12,2:25,3
ID00820,01/25/2024 13:09,Sales,Agent_C,C,01/25/2024,13:09:49,Y,01/25/2024 13:10,01/25/2024 13:12,Y,14,2:39,3
ID00821,01/13/2024 16:07,Customer_Service,Agent_A,A,01/13/2024,16:07:00,Y,01/13/2024 16:07,01/13/2024 16:13,Y,21,6:22,3
ID00822,1/3/2024 13:29,Sales,Agent_E,E,1/3/2024,13:29:56,Y,1/3/2024 13:30,1/3/2024 13:31,Y,18,1:14,3
ID00823,01/21/2024 11:20,Customer_Service,Agent_D,D,01/21/2024,11:20:12,Y,01/21/2024 11:20,01/21/2024 11:23,Y,32,3:05,2
ID00824,01/22/2024 09:17,New_Accounts,Agent_A,A,01/22/2024,9:17:09,Y,01/22/2024 09:17,01/22/2024 09:18,Y,14,1:27,3
ID00825,01/17/2024 09:13,Retention,Agent_G,G,01/17/2024,9:13:34,Y,01/17/2024 09:13,01/17/2024 09:17,N,14,3:57,3
ID00826,01/26/2024 12:36,Technical_Support,Agent_F,F,01/26/2024,12:36:15,Y,01/26/2024 12:36,01/26/2024 12:41,Y,12,4:39,3
ID00827,01/15/2024 08:08,Billing,Agent_C,C,01/15/2024,8:08:01,Y,01/15/2024 08:08,01/15/2024 08:10,Y,27,1:51,3
ID00828,01/14/2024 14:11,New_Accounts,Agent_G,G,01/14/2024,14:11:45,Y,01/14/2024 14:12,01/14/2024 14:14,Y,47,2:10,3
ID00829,01/27/2024 11:45,Technical_Support,Agent_B,B,01/27/2024,11:45:48,N,,,N,,,
ID00830,01/25/2024 15:36,Customer_Service,Agent_F,F,01/25/2024,15:36:08,Y,01/25/2024 15:36,01/25/2024 15:38,Y,8,2:28,3
ID00831,01/21/2024 15:30,Retention,Agent_C,C,01/21/2024,15:30:14,N,,,N,,,
ID00832,01/20/2024 12:58,New_Accounts,Agent_E,E,01/20/2024,12:58:23,Y,01/20/2024 12:58,01/20/2024 13:02,N,15,3:39,4
ID00833,01/15/2024 15:01,Customer_Service,Agent_D,D,01/15/2024,15:01:04,Y,01/15/2024 15:01,01/15/2024 15:03,N,19,2:15,3
ID00834,1/10/2024 13:38,Sales,Agent_A,A,1/10/2024,13:38:36,Y,1/10/2024 13:39,1/10/2024 13:42,Y,32,3:29,4
ID00835,1/4/2024 13:35,New_Accounts,Agent_E,E,1/4/2024,13:35:41,Y,1/4/2024 13:36,1/4/2024 13:39,Y,45,2:45,4
ID00836,01/14/2024 11:39,New_Accounts,Agent_G,G,01/14/2024,11:39:15,Y,01/14/2024 11:39,01/14/2024 11:41,Y,12,1:35,3
ID00837,01/27/2024 17:27,Billing,Agent_F,F,01/27/2024,17:27:50,Y,01/27/2024 17:27,01/27/2024 17:31,Y,0,3:38,3
ID00838,01/22/2024 09:47,Technical_Support,Agent_H,H,01/22/2024,9:47:59,Y,01/22/2024 09:48,01/22/2024 09:49,Y,24,1:31,2
ID00839,1/11/2024 16:06,Sales,Agent_E,E,1/11/2024,16:06:52,N,,,N,,,
ID00840,1/3/2024 17:06,Customer_Service,Agent_G,G,1/3/2024,17:06:43,Y,1/3/2024 17:06,1/3/2024 17:10,Y,9,3:23,3
ID00841,1/2/2024 9:13,Retention,Agent_B,B,1/2/2024,9:13:52,Y,1/2/2024 9:14,1/2/2024 9:17,Y,21,2:57,3
ID00842,01/15/2024 16:18,Technical_Support,Agent_H,H,01/15/2024,16:18:24,Y,01/15/2024 16:18,01/15/2024 16:19,Y,9,1:11,3
ID00843,1/11/2024 12:36,Technical_Support,Agent_E,E,1/11/2024,12:36:50,N,,,N,,,
ID00844,01/30/2024 14:45,Retention,Agent_B,B,01/30/2024,14:45:58,Y,01/30/2024 14:46,01/30/2024 14:49,Y,21,2:59,3
ID00845,01/17/2024 14:54,Technical_Support,Agent_A,A,01/17/2024,14:54:08,Y,01/17/2024 14:54,01/17/2024 15:06,Y,6,11:50,3
ID00846,1/2/2024 8:45,Technical_Support,Agent_F,F,1/2/2024,8:45:35,Y,1/2/2024 8:45,1/2/2024 8:47,Y,24,1:52,3
ID00847,1/1/2024 11:27,Technical_Support,Agent_F,F,1/1/2024,11:27:44,Y,1/1/2024 11:27,1/1/2024 11:31,Y,8,4:05,2
ID00848,01/14/2024 16:13,New_Accounts,Agent_D,D,01/14/2024,16:13:42,Y,01/14/2024 16:13,01/14/2024 16:16,Y,17,2:10,3
ID00849,01/30/2024 13:53,Technical_Support,Agent_C,C,01/30/2024,13:53:26,Y,01/30/2024 13:53,01/30/2024 13:56,Y,21,2:41,3
ID00850,1/1/2024 10:46,Customer_Service,Agent_F,F,1/1/2024,10:46:56,N,,,N,,,
ID00851,1/5/2024 9:08,Technical_Support,Agent_H,H,1/5/2024,9:08:41,N,,,N,,,
ID00852,01/23/2024 17:59,Customer_Service,Agent_F,F,01/23/2024,17:59:27,Y,01/23/2024 17:59,01/23/2024 18:03,Y,11,3:50,3
ID00853,01/15/2024 14:22,Sales,Agent_A,A,01/15/2024,14:22:14,Y,01/15/2024 14:22,01/15/2024 14:25,N,19,2:32,3
ID00854,1/8/2024 16:17,Customer_Service,Agent_F,F,1/8/2024,16:17:26,Y,1/8/2024 16:17,1/8/2024 16:20,Y,10,2:31,2
ID00855,01/16/2024 13:07,Customer_Service,Agent_A,A,01/16/2024,13:07:37,Y,01/16/2024 13:08,01/16/2024 13:09,Y,28,1:35,3
ID00856,01/28/2024 12:29,Retention,Agent_B,B,01/28/2024,12:29:33,Y,01/28/2024 12:30,01/28/2024 12:34,Y,46,4:12,3
ID00857,01/22/2024 09:43,Billing,Agent_F,F,01/22/2024,9:43:40,Y,01/22/2024 09:43,01/22/2024 09:47,N,0,3:36,3
ID00858,01/18/2024 08:30,Technical_Support,Agent_H,H,01/18/2024,8:30:29,Y,01/18/2024 08:30,01/18/2024 08:34,Y,19,4:07,3
ID00859,1/12/2024 12:18,Technical_Support,Agent_F,F,1/12/2024,12:18:10,Y,1/12/2024 12:18,1/12/2024 12:20,Y,11,2:29,3
ID00860,1/2/2024 15:37,Sales,Agent_E,E,1/2/2024,15:37:10,Y,1/2/2024 15:37,1/2/2024 15:40,Y,23,2:59,4
ID00861,1/10/2024 15:05,Customer_Service,Agent_D,D,1/10/2024,15:05:08,Y,1/10/2024 15:05,1/10/2024 15:09,Y,23,4:05,3
ID00862,1/9/2024 12:00,Sales,Agent_B,B,1/9/2024,12:00:47,N,,,N,,,
ID00863,01/24/2024 10:42,Customer_Service,Agent_C,C,01/24/2024,10:42:28,Y,01/24/2024 10:42,01/24/2024 10:47,Y,28,4:57,3
ID00864,01/16/2024 10:51,Customer_Service,Agent_F,F,01/16/2024,10:51:33,N,,,N,,,
ID00865,01/31/2024 10:38,Technical_Support,Agent_H,H,01/31/2024,10:38:59,Y,01/31/2024 10:39,01/31/2024 10:41,Y,47,2:06,2
ID00866,01/13/2024 11:42,Retention,Agent_C,C,01/13/2024,11:42:28,Y,01/13/2024 11:42,01/13/2024 11:44,Y,12,2:11,3
ID00867,1/12/2024 8:41,Sales,Agent_B,B,1/12/2024,8:41:16,Y,1/12/2024 8:41,1/12/2024 8:46,Y,2,5:25,3
ID00868,01/16/2024 12:30,Sales,Agent_D,D,01/16/2024,12:30:47,Y,01/16/2024 12:31,01/16/2024 12:34,Y,30,2:47,3
ID00869,01/16/2024 12:09,Retention,Agent_A,A,01/16/2024,12:09:33,Y,01/16/2024 12:10,01/16/2024 12:15,Y,42,5:14,3
ID00870,01/13/2024 13:33,Retention,Agent_B,B,01/13/2024,13:33:43,N,,,N,,,
ID00871,01/21/2024 13:54,Customer_Service,Agent_D,D,01/21/2024,13:54:27,Y,01/21/2024 13:54,01/21/2024 13:59,Y,26,4:13,3
ID00872,1/4/2024 12:41,Retention,Agent_E,E,1/4/2024,12:41:37,Y,1/4/2024 12:41,1/4/2024 12:46,Y,6,5:10,3
ID00873,1/7/2024 16:21,Billing,Agent_D,D,1/7/2024,16:21:43,Y,1/7/2024 16:21,1/7/2024 16:23,Y,9,1:14,2
ID00874,1/1/2024 9:00,New_Accounts,Agent_A,A,1/1/2024,9:00:26,Y,1/1/2024 9:01,1/1/2024 9:03,Y,61,2:26,3
ID00875,01/24/2024 12:16,Sales,Agent_A,A,01/24/2024,12:16:12,Y,01/24/2024 12:16,01/24/2024 12:17,Y,5,0:45,4
ID00876,01/29/2024 11:38,Customer_Service,Agent_A,A,01/29/2024,11:38:40,Y,01/29/2024 11:39,01/29/2024 11:42,Y,33,2:53,2
ID00877,01/13/2024 17:51,New_Accounts,Agent_C,C,01/13/2024,17:51:11,Y,01/13/2024 17:51,01/13/2024 17:54,Y,13,2:49,3
ID00878,01/30/2024 09:40,Retention,Agent_E,E,01/30/2024,9:40:29,Y,01/30/2024 09:41,01/30/2024 09:44,Y,40,3:18,2
ID00879,01/22/2024 13:16,Retention,Agent_E,E,01/22/2024,13:16:10,Y,01/22/2024 13:16,01/22/2024 13:17,Y,10,1:36,3
ID00880,1/11/2024 8:16,Customer_Service,Agent_F,F,1/11/2024,8:16:52,Y,1/11/2024 8:17,1/11/2024 8:20,N,13,3:13,2
ID00881,1/7/2024 17:25,Technical_Support,Agent_B,B,1/7/2024,17:25:11,Y,1/7/2024 17:25,1/7/2024 17:26,Y,18,1:23,3
ID00882,1/7/2024 17:41,Customer_Service,Agent_E,E,1/7/2024,17:41:06,Y,1/7/2024 17:41,1/7/2024 17:47,Y,14,5:57,3
ID00883,01/19/2024 12:49,Customer_Service,Agent_F,F,01/19/2024,12:49:28,Y,01/19/2024 12:49,01/19/2024 12:50,Y,14,1:01,3
ID00884,01/30/2024 08:42,Technical_Support,Agent_F,F,01/30/2024,8:42:24,N,,,N,,,
ID00885,01/19/2024 08:32,New_Accounts,Agent_H,H,01/19/2024,8:32:45,Y,01/19/2024 08:33,01/19/2024 08:35,Y,20,1:55,3
ID00886,01/24/2024 09:34,Technical_Support,Agent_H,H,01/24/2024,9:34:14,Y,01/24/2024 09:34,01/24/2024 09:36,Y,21,2:02,3
ID00887,1/12/2024 13:43,Sales,Agent_A,A,1/12/2024,13:43:19,Y,1/12/2024 13:43,1/12/2024 13:46,N,22,3:07,3
ID00888,1/11/2024 9:53,Billing,Agent_E,E,1/11/2024,9:53:29,Y,1/11/2024 9:53,1/11/2024 9:58,Y,11,4:53,3
ID00889,1/2/2024 14:42,Retention,Agent_H,H,1/2/2024,14:42:12,N,,,N,,,
ID00890,01/21/2024 13:31,Technical_Support,Agent_H,H,01/21/2024,13:31:05,Y,01/21/2024 13:31,01/21/2024 13:32,Y,12,0:46,3
ID00891,1/7/2024 8:46,Customer_Service,Agent_F,F,1/7/2024,8:46:37,Y,1/7/2024 8:46,1/7/2024 8:49,Y,8,2:55,2
ID00892,1/10/2024 15:34,Customer_Service,Agent_A,A,1/10/2024,15:34:53,Y,1/10/2024 15:35,1/10/2024 15:37,Y,17,2:24,3
ID00893,01/26/2024 08:25,Retention,Agent_H,H,01/26/2024,8:25:07,N,,,N,,,
ID00894,01/28/2024 16:09,Sales,Agent_A,A,01/28/2024,16:09:47,Y,01/28/2024 16:10,01/28/2024 16:13,Y,17,3:41,4
ID00895,01/21/2024 08:30,New_Accounts,Agent_A,A,01/21/2024,8:30:58,Y,01/21/2024 08:31,01/21/2024 08:34,Y,11,3:13,3
ID00896,1/1/2024 10:40,Customer_Service,Agent_B,B,1/1/2024,10:40:03,Y,1/1/2024 10:40,1/1/2024 10:45,Y,16,5:05,4
ID00897,01/19/2024 09:52,Technical_Support,Agent_H,H,01/19/2024,9:52:52,Y,01/19/2024 09:53,01/19/2024 09:54,Y,22,0:50,3
ID00898,1/3/2024 11:27,Sales,Agent_G,G,1/3/2024,11:27:21,Y,1/3/2024 11:27,1/3/2024 11:28,N,3,1:10,4
ID00899,01/19/2024 16:08,Technical_Support,Agent_D,D,01/19/2024,16:08:20,Y,01/19/2024 16:08,01/19/2024 16:10,Y,15,1:48,3
ID00900,1/11/2024 9:07,Technical_Support,Agent_H,H,1/11/2024,9:07:17,Y,1/11/2024 9:07,1/11/2024 9:12,Y,18,4:50,3
ID00901,1/6/2024 15:15,Technical_Support,Agent_C,C,1/6/2024,15:15:59,Y,1/6/2024 15:16,1/6/2024 15:21,N,19,4:44,3
ID00902,01/20/2024 14:49,Customer_Service,Agent_F,F,01/20/2024,14:49:10,Y,01/20/2024 14:49,01/20/2024 14:53,Y,7,4:06,3
ID00903,01/30/2024 09:45,Technical_Support,Agent_F,F,01/30/2024,9:45:41,Y,01/30/2024 09:46,01/30/2024 09:46,N,20,0:33,3
ID00904,01/25/2024 15:44,Customer_Service,Agent_D,D,01/25/2024,15:44:08,Y,01/25/2024 15:44,01/25/2024 15:44,Y,10,0:32,3
ID00905,01/31/2024 10:39,Customer_Service,Agent_C,C,01/31/2024,10:39:44,Y,01/31/2024 10:39,01/31/2024 10:43,Y,15,3:18,3
ID00906,1/3/2024 12:22,Technical_Support,Agent_C,C,1/3/2024,12:22:26,Y,1/3/2024 12:22,1/3/2024 12:24,N,32,1:59,3
ID00907,1/4/2024 17:23,New_Accounts,Agent_D,D,1/4/2024,17:23:55,Y,1/4/2024 17:24,1/4/2024 17:26,Y,24,2:01,3
ID00908,1/7/2024 12:03,Sales,Agent_B,B,1/7/2024,12:03:12,Y,1/7/2024 12:03,1/7/2024 12:08,N,14,5:09,3
ID00909,01/16/2024 15:11,Sales,Agent_A,A,01/16/2024,15:11:10,Y,01/16/2024 15:11,01/16/2024 15:12,Y,6,1:34,3
ID00910,1/7/2024 14:16,Customer_Service,Agent_F,F,1/7/2024,14:16:21,Y,1/7/2024 14:16,1/7/2024 14:18,Y,27,1:45,3
ID00911,01/30/2024 16:11,Customer_Service,Agent_H,H,01/30/2024,16:11:10,Y,01/30/2024 16:11,01/30/2024 16:12,Y,17,0:42,3
ID00912,1/8/2024 15:37,New_Accounts,Agent_D,D,1/8/2024,15:37:37,Y,1/8/2024 15:38,1/8/2024 15:41,N,33,2:55,3
ID00913,1/8/2024 9:20,Customer_Service,Agent_F,F,1/8/2024,9:20:14,N,,,N,,,
ID00914,01/13/2024 11:04,Customer_Service,Agent_A,A,01/13/2024,11:04:30,N,,,N,,,
ID00915,1/5/2024 11:59,New_Accounts,Agent_G,G,1/5/2024,11:59:39,Y,1/5/2024 11:59,1/5/2024 12:04,Y,8,4:44,4
ID00916,1/7/2024 13:17,New_Accounts,Agent_A,A,1/7/2024,13:17:12,Y,1/7/2024 13:17,1/7/2024 13:21,Y,11,3:56,3
ID00917,1/5/2024 9:54,Retention,Agent_E,E,1/5/2024,9:54:29,Y,1/5/2024 9:54,1/5/2024 9:56,Y,23,1:44,3
ID00918,1/10/2024 17:10,Technical_Support,Agent_C,C,1/10/2024,17:10:50,Y,1/10/2024 17:11,1/10/2024 17:18,Y,12,7:16,3
ID00919,1/8/2024 9:26,Sales,Agent_B,B,1/8/2024,9:26:54,Y,1/8/2024 9:27,1/8/2024 9:27,N,16,0:49,3
ID00920,1/9/2024 8:46,Customer_Service,Agent_D,D,1/9/2024,8:46:27,Y,1/9/2024 8:46,1/9/2024 8:50,Y,17,3:22,3
ID00921,1/8/2024 17:09,Billing,Agent_C,C,1/8/2024,17:09:58,Y,1/8/2024 17:10,1/8/2024 17:14,Y,25,3:56,3
ID00922,01/16/2024 16:02,New_Accounts,Agent_G,G,01/16/2024,16:02:27,Y,01/16/2024 16:03,01/16/2024 16:04,Y,37,1:53,3
ID00923,1/4/2024 15:31,Sales,Agent_A,A,1/4/2024,15:31:15,Y,1/4/2024 15:31,1/4/2024 15:33,Y,2,1:52,4
ID00924,1/7/2024 10:22,Sales,Agent_A,A,1/7/2024,10:22:18,Y,1/7/2024 10:22,1/7/2024 10:23,Y,26,0:30,4
ID00925,1/6/2024 15:54,New_Accounts,Agent_A,A,1/6/2024,15:54:36,N,,,N,,,
ID00926,01/15/2024 10:55,Billing,Agent_F,F,01/15/2024,10:55:45,Y,01/15/2024 10:56,01/15/2024 11:01,Y,22,4:54,3
ID00927,1/1/2024 9:24,Customer_Service,Agent_A,A,1/1/2024,9:24:57,Y,1/1/2024 9:25,1/1/2024 9:30,Y,9,4:57,3
ID00928,01/23/2024 17:34,Sales,Agent_B,B,01/23/2024,17:34:36,Y,01/23/2024 17:34,01/23/2024 17:39,Y,7,4:31,3
ID00929,01/30/2024 08:32,Sales,Agent_A,A,01/30/2024,8:32:58,Y,01/30/2024 08:33,01/30/2024 08:37,Y,14,4:07,3
ID00930,01/20/2024 08:23,Retention,Agent_B,B,01/20/2024,8:23:23,Y,01/20/2024 08:24,01/20/2024 08:29,Y,40,5:27,3
